Family	Genus	species	sub-species	uncertainities	SpecisName	other-names-genera	other-names-species	other-names-sub-species	other-name-type	Source of other name	notes-on-other-name	Sexual.System	Karyotype	notes..Karyotype	Predicted.ploidy	female2N	male2N	notesMale2N	notes..comments	cite.key
Noctuidae	Eurois	occulta				Eurois	occulta		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Catocala	nupta				Catocala	nupta		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Autographa	nigrisigna				Autographa	nigrisigna		Accepted	GBIF							62			"Saitoh, K., 1959. The chromosomes of some species of moths. The Japanese Journal of Genetics, 34(3), pp.84-87."
Noctuidae	Autographa	nigrisigma				Autographa	nigrisigna		Accepted	GBIF		gonochorous					62			Saitoh 1959a
Noctuidae	Trichoplusia	ni				Trichoplusia	ni		Accepted	GBIF							62		If there are duplicates keep these reads as these are highly accurate	"Goodpasture, C., 1976. High-resolution chromosome analysis in Lepidoptera.Annals of the Entomological Society of America,69(4), pp.764-771."
Noctuidae	Callistege	mi				Callistege	mi		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Phlogophora	meticulosa				Phlogophora	meticulosa		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Ophiusa	melicerte															62			"Gupta, Y., 1964. Chromosomal studies in some Indian Lepidoptera. Chromosoma, 15(5), pp.540-561."
Noctuidae	Euplexia	lucipara				Euplexia	lucipara		Accepted	GBIF							62			"Beliajeff, N.K., 1930. Die Chromosomenkomplexe und ihre Beziehung zur Phylogenie bei den Lepidopteren. Zeitschrift für induktive Abstammungs-und Vererbungslehre, 54(1), pp.369-399."
Noctuidae	Agrochola	lota				Agrochola	lota		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Agrochola	litura				Agrochola	litura		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Spodoptera	littoralis				Spodoptera	littoralis		Accepted	GBIF							62			"Gupta, Y., 1964. Chromosomal studies in some Indian Lepidoptera. Chromosoma, 15(5), pp.540-561."
Noctuidae	Prodenia	littora										gonochorous					62			"Gupta, Y., 1964. Chromosomal studies in some Indian Lepidoptera. Chromosoma, 15(5), pp.540-561."
Noctuidae	Scoliopteryx	libatrix				Scoliopteryx	libatrix		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Anophia	leucomelas				Aedia	leucomelas		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Cerastis	leucographa				Cerastis	leucographa		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Noctua	janthina				Noctua	janthina		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Achaea	janata				Achaea	janata		Accepted	GBIF							62			"Mohanty, P.K. and Nayak, B., 1983. Chromosome numbers of some Indian moths.Genetica,61(2), pp.147-149."
Noctuidae	Scotia	ipsilon				Agrotis	ipsilon		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Acontia	intersepta															62			"Mohanty, P.K. and Nayak, B., 1983. Chromosome numbers of some Indian moths.Genetica,61(2), pp.147-149."
Noctuidae	Plusia	intermixta															62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Xylina	ingrica										gonochorous					62			"Beliajeff, N.K., 1930. Die Chromosomenkomplexe und ihre Beziehung zur Phylogenie bei den Lepidopteren. Zeitschrift für induktive Abstammungs-und Vererbungslehre, 54(1), pp.369-399."
Noctuidae	Xylina	infgrica															62			"Beliajeff, N.K., 1930. Die Chromosomenkomplexe und ihre Beziehung zur Phylogenie bei den Lepidopteren. Zeitschrift für induktive Abstammungs-und Vererbungslehre, 54(1), pp.369-399."
Noctuidae	Sesamia	inferens				Sesamia	inferens		Accepted	GBIF							62			"Mohanty, P.K. and Nayak, B., 1983. Chromosome numbers of some Indian moths.Genetica,61(2), pp.147-149."
Noctuidae	Apatele	incretata				Acronicta	intermedia		Synonym	Lepindex							62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Leucania	impura				Mythimna	impura		Synonym	GBIF		gonochorous					62			"Kernewitz, B., 1914. Über Spermiogenese bei Lepidopteren. Zoolog. Anz, 45."
Noctuidae	Mytgimna	impura				Mythimna	impura		Accepted	GBIF							62			"Kernewitz, B., 1914. Über Spermiogenese bei Lepidopteren. Zoolog. Anz, 45."
Noctuidae	Catocala	hymenaea				Catocala	hymenaea		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Polytela	gloriosae				Polytela	gloriosae		Accepted	GBIF							62			"Gupta, Y., 1964. Chromosomal studies in some Indian Lepidoptera. Chromosoma, 15(5), pp.540-561."
Noctuidae	Eremodrina	gilva				Caradrina	gilva		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Autographa	gestucae															62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Autographa	gamma				Autographa	gamma		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Aedia	funesta				Aedia	funesta		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Catocala	fraxini				Catocala	fraxini		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Gortyna	flavago				Gortyna	flavago		Accepted	GBIF		gonochorous					62			"Regnart, H.C., 1933. Additions to our knowledge of chromosome numbers in the Lepidoptera. In Proc. Univ. Durham Phil. Soc (Vol. 9, pp. 79-83)."
Noctuidae	Gortyna	flavago				Gortyna	flavago		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Mytgimna	ferrago				Mythimna	ferrago		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Leucania	favicolor				Mythimna	favicolor		Synonym	GBIF		gonochorous					62			Cockayne 1952d
Noctuidae	Mytgimna	favicolor				Mythimna	favicolor		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Scotia	exclamationis				Agrotis	exclamationis		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Cosmophila	erosa															62			"Mohanty, P.K. and Nayak, B., 1983. Chromosome numbers of some Indian moths.Genetica,61(2), pp.147-149."
Noctuidae	Eugnorisma	depuncta				Eugnorisma	depuncta		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Calocasia	coryli				Colocasia	coryli		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Lithiphane	consocia				Lithophane	consocia		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Leucania	conigera				Mythimna	conigera		Synonym	GBIF		gonochorous					62			"Bigger, T.R.L., 1961. Chromosome numbers of Lepidoptera. Part II. Entomologist's Gaz., 12, pp.85-89."
Noctuidae	Mytgimna	conigera				Mythimna	conigera		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Autographa	confusa				Macdunnoughia	confusa		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Anomis	commoda				Anomis	privata		Synonym	GBIF							62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Leucania	comma				Leucania	comma		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Noctua	comes				Noctua	comes		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Arcte	coerulea				Arcte	coerula		Accepted	GBIF		gonochorous					62			Saitoh 1959a
Noctuidae	Arcte	coerulea				Arcte	coerula		Accepted	GBIF							62			"Saitoh, K., 1959. The chromosomes of some species of moths. The Japanese Journal of Genetics, 34(3), pp.84-87."
Noctuidae	Arcte	coerulea				Arcte	coerula		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Paradrina	clavipalpis				Paradrina	clavipalpis		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Plusia	chrysitis				Diachrysia	chrysitis		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Antitype	chi				Antitype	chi		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Chrysodeixis	chalcytes				Chrysodeixis	chalcites		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Plusiodonta	casta				Plusiodonta	casta		Accepted	GBIF							62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Cosmia	camptostigma				Cosmia	camptostigma		Accepted	GBIF							62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Cosmia	camplostigma				Cosmia	camptostigma		Accepted	GBIF		gonochorous					62			Saitoh 1960
Noctuidae	Hydraecia	burrowsii															62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Amphipoea	burrowsi				Amphipoea	burrowsi		Accepted	GBIF							62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Diarsia	brunnea				Diarsia	brunnea		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Mamestra	brassicae				Mamestra	brassicae		Accepted	GBIF							62			"Saitoh, K., 1959. The chromosomes of some species of moths. The Japanese Journal of Genetics, 34(3), pp.84-87."
Noctuidae	Amathes	baja				Xestia	baja		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Autographa	aurifera															62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Pharetra	auricoma				Acronicta Auricoma			Synonym	Lepindex							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Calpe	aureola				Calyptra	lata		Synonym	Lepindex							62			"Saitoh, K., 1960. A chromosome survey in thirty species of moths. The Japanese Journal of Genetics, 35(2), pp.41-48."
Noctuidae	Cirrhia	aurago				Tiliacea	aurago		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Chloridea	armigera				Helicoverpa	armigera		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Heliothis	armigera				Helicoverpa	armigera		Synonym	GBIF							62			"Mohanty, P.K. and Nayak, B., 1983. Chromosome numbers of some Indian moths.Genetica,61(2), pp.147-149."
Noctuidae	Helicoverpa	armigera				Helicoverpa	armigera		Accepted	GBIF		gonochorous					62			fisk1989karyotype
Noctuidae	Xylocampa	areola				Xylocampa	areola		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Heliocontia	apicella				Heliocontia	apicatis		Accepted Sub Species	Lepindex							62		If there are duplicates keep these reads as these are highly accurate	"Goodpasture, C., 1976. High-resolution chromosome analysis in Lepidoptera.Annals of the Entomological Society of America,69(4), pp.764-771."
Noctuidae	Hoplodrina	ambigua				Hoplodrina	ambigua		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Hoplodrina	alsines				Hoplodrina	alsines		Accepted	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Daseochaeta	alpium				Moma	alpium		Synonym	ftp.funet.fi							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Apatele	alni				Acronicta	alni		Synonym	GBIF							62			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Rivula	sericealis				Rivula	sericealis		Accepted	GBIF							60			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Orthosia	incerta				Orthosia	incerta		Accepted	GBIF							60			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Rusina	ferruginea				Rusina	ferruginea		Accepted	GBIF							60			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Xylomyges	conspicillaris				Egira	conspicillaris		Synonym	Lepindex							60			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Orthosia	circellaris				Agrochola	circellaris		Synonym	GBIF							60			"Beliajeff, N.K., 1930. Die Chromosomenkomplexe und ihre Beziehung zur Phylogenie bei den Lepidopteren. Zeitschrift für induktive Abstammungs-und Vererbungslehre, 54(1), pp.369-399."
Noctuidae	Agrochola	circellaris				Agrochola	circellaris		Accepted	GBIF							60			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Agrotis	triangulum				Xestia	triangulum		Synonym	GBIF		gonochorous					58			"Kernewitz, B., 1915. Spermiogenese bei Lepidopteren mit besonderer Berücksichtigung der Chromosomen. Brandstätter."
Noctuidae	Luperina	testacea				Luperina	testacea		Accepted	GBIF		gonochorous					58			"Bigger, T.R.L., 1961. Chromosome numbers of Lepidoptera. Part II. Entomologist's Gaz., 12, pp.85-89."
Noctuidae	Lupernia	testacea				Luperina	testacea		Accepted	GBIF							58			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Orthosia	stabilis				Orthosia	stabilis		Accepted	GBIF							58			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Acronycta	sp.				Acronycta	sp.		Accepted Genera	Lepindex							58			"Cook, M.H., 1910. Spermatogenesis in lepidoptera. Proceedings of the Academy of Natural Sciences of Philadelphia, pp.294-327."
Noctuidae	Apamea	monoglypha				Apamea	monoglypha		Accepted	GBIF		gonochorous					58			"Bigger, T.R.L., 1961. Chromosome numbers of Lepidoptera. Part II. Entomologist's Gaz., 12, pp.85-89."
Noctuidae	Apamea	monoglypha				Apamea	monoglypha		Accepted	GBIF							58			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
Noctuidae	Leucania	impura				Mythimna	impura		Synonym	GBIF		gonochorous					58			"Bigger, T.R.L., 1961. Chromosome numbers of Lepidoptera. Part II. Entomologist's Gaz., 12, pp.85-89."
Noctuidae	Noctua	fimbriata				Noctua	fimbriata		Accepted	GBIF							58			"Kernewitz, B., 1914. Über Spermiogenese bei Lepidopteren. Zoolog. Anz, 45."
Noctuidae	Agrotis	fimbria				Noctua	fimbriata		Synonym	GBIF		gonochorous					58			"Kernewitz, B., 1914. Über Spermiogenese bei Lepidopteren. Zoolog. Anz, 45."
Noctuidae	Amathes	c-nigrum				Xestia	c-nigrum		Synonym	Lepindex		gonochorous					58			"Bigger, T.R.L., 1961. Chromosome numbers of Lepidoptera. Part II. Entomologist's Gaz., 12, pp.85-89."
Noctuidae	Orthosia	miniosa				Orthosia	miniosa		Accepted	GBIF							54			"Werner, L., 1975. Zur Evolution des Karyotyps bei den Lepidopteren. Die Chromosomenzahlen der Noctuiden. Genetica, 45(3), pp.377-395."
